seed,tool,t,phase,rx,ry,rz,fa,fb,frack,na,nb,nrack,grip_q,tool_z,ee_z
3,tape_roll,7.58,regrasp,-0.00364,-0.0171,0.04794,74.1056,0.0,96.33015,1,0,4,-0.00682,0.83402,0.81671
3,tape_roll,7.59,regrasp,-0.00393,-0.0165,0.0482,24.51756,0.0,21.98372,1,0,3,-0.00668,0.83446,0.81766
3,tape_roll,7.6,regrasp,-0.0048,-0.01394,0.05178,121.11009,0.0,164.41475,2,0,3,-0.00297,0.83647,0.82202
3,tape_roll,7.61,regrasp,-0.00648,-0.01117,0.05714,0.0,0.0,0.0,0,0,0,0.00151,0.84023,0.82821
3,tape_roll,7.62,regrasp,-0.00796,-0.00792,0.06212,0.0,0.0,0.0,0,0,0,0.00575,0.84394,0.8349
3,tape_roll,7.63,regrasp,-0.00937,-0.00459,0.0671,0.0,0.0,0.0,0,0,0,0.00899,0.84692,0.84102
3,tape_roll,7.64,regrasp,-0.01004,-0.00274,0.07267,0.0,0.0,0.0,0,0,0,0.01123,0.84898,0.84485
3,tape_roll,7.65,regrasp,-0.01005,-0.00241,0.07873,0.0,0.0,0.0,0,0,0,0.01275,0.85005,0.84626
3,tape_roll,7.66,regrasp,-0.00963,-0.00262,0.085,0.0,0.0,0.0,0,0,0,0.01379,0.85014,0.84619
3,tape_roll,7.67,regrasp,-0.009,-0.00248,0.09135,0.0,0.0,0.0,0,0,0,0.0145,0.84925,0.84552
3,tape_roll,7.68,regrasp,-0.00716,-0.00247,0.09629,0.0,0.0,0.0,0,0,0,0.015,0.84829,0.84483
3,tape_roll,7.69,regrasp,-0.00497,-0.00149,0.10088,0.0,0.0,4.01312,0,0,1,0.01538,0.84659,0.8444
3,tape_roll,7.7,regrasp,-0.00309,-0.00143,0.10491,0.0,0.0,0.95796,0,0,2,0.01568,0.84606,0.84419
3,tape_roll,7.71,regrasp,-0.00133,-0.00195,0.10861,0.0,0.0,0.0,0,0,0,0.01592,0.84623,0.8441
3,tape_roll,7.72,regrasp,0.00052,-0.00179,0.11228,0.0,0.0,0.0,0,0,0,0.01611,0.84576,0.84404
3,tape_roll,7.73,regrasp,0.00251,-0.00079,0.11595,0.0,0.0,1.17897,0,0,2,0.01627,0.84446,0.84401
3,tape_roll,7.74,regrasp,0.0046,3e-05,0.11965,0.0,0.0,2.14318,0,0,1,0.01639,0.84333,0.84399
3,tape_roll,7.75,regrasp,0.00697,0.00044,0.12325,0.0,0.0,0.5898,0,0,1,0.01649,0.84257,0.84398
3,tape_roll,7.76,regrasp,0.00955,0.00101,0.12681,0.0,0.0,0.0,0,0,0,0.01657,0.84162,0.84396
3,tape_roll,7.77,regrasp,0.01227,0.00253,0.13037,0.0,0.0,1.32077,0,0,2,0.01664,0.83972,0.84395
3,tape_roll,7.78,regrasp,0.01523,0.00418,0.13396,0.0,0.0,0.0,0,0,0,0.01669,0.83766,0.84394
3,tape_roll,7.79,regrasp,0.01834,0.00666,0.13756,0.0,0.0,0.0,0,0,0,0.01673,0.83475,0.84394
3,tape_roll,7.8,regrasp,0.02159,0.01012,0.14115,0.0,0.0,0.0,0,0,0,0.01676,0.83085,0.84393
3,tape_roll,7.81,regrasp,0.02504,0.01427,0.14474,0.0,0.0,1.20276,0,0,1,0.01679,0.82625,0.84393
3,tape_roll,7.82,regrasp,0.02891,0.01824,0.14827,0.0,0.0,0.0,0,0,0,0.01681,0.82177,0.84392
3,tape_roll,7.83,regrasp,0.03293,0.0231,0.15179,0.0,0.0,0.0,0,0,0,0.01683,0.81638,0.84392
3,tape_roll,7.84,regrasp,0.0371,0.02893,0.15531,0.0,0.0,0.0,0,0,0,0.01684,0.81001,0.84391
3,tape_roll,7.85,regrasp,0.04141,0.03574,0.15883,0.0,0.0,0.0,0,0,0,0.01685,0.80265,0.84391
3,tape_roll,7.86,regrasp,0.04586,0.04352,0.16235,0.0,0.0,0.0,0,0,0,0.01686,0.79432,0.84391
3,tape_roll,7.87,regrasp,0.05045,0.05226,0.16586,0.0,0.0,0.0,0,0,0,0.01687,0.785,0.84391
3,tape_roll,7.88,regrasp,0.05503,0.06069,0.16861,0.0,0.0,5.78376,0,0,8,0.01687,0.776,0.84391
3,tape_roll,7.89,regrasp,0.05838,0.06369,0.16745,0.0,0.0,0.97708,0,0,9,0.01688,0.77256,0.84391
3,tape_roll,7.9,regrasp,0.06139,0.06589,0.16535,0.0,0.0,0.08142,0,0,4,0.01688,0.76995,0.8439
3,tape_roll,7.91,regrasp,0.06445,0.06887,0.16322,0.0,0.0,0.03652,0,0,1,0.01606,0.76656,0.8439
3,tape_roll,7.92,regrasp,0.06713,0.07213,0.16101,0.0,0.0,3.50298,0,0,12,0.01547,0.76295,0.8439
3,tape_roll,7.93,regrasp,0.06747,0.0732,0.15947,0.0,0.0,1.30876,0,0,20,0.01504,0.76184,0.8439
3,tape_roll,7.94,regrasp,0.06715,0.07324,0.15919,0.0,0.0,0.4437,0,0,18,0.0147,0.76185,0.8439
3,tape_roll,7.95,regrasp,0.06685,0.07356,0.15928,0.0,0.0,0.25878,0,0,12,0.01443,0.76158,0.8439
3,tape_roll,7.96,regrasp,0.06668,0.07446,0.1595,0.0,0.0,0.20747,0,0,3,0.01422,0.76071,0.8439
3,tape_roll,7.97,regrasp,0.06666,0.07586,0.15974,0.0,0.0,1.95858,0,0,40,0.01405,0.75933,0.8439
3,tape_roll,7.98,regrasp,0.06666,0.07612,0.15979,0.0,0.0,0.90449,0,0,48,0.01391,0.75907,0.8439
3,tape_roll,7.99,regrasp,0.06663,0.07599,0.15976,0.0,0.0,0.67197,0,0,48,0.0138,0.7592,0.8439
3,tape_roll,8.0,regrasp,0.0666,0.07585,0.15974,0.0,0.0,0.64553,0,0,47,0.01371,0.75934,0.8439
3,tape_roll,8.01,regrasp,0.06658,0.07577,0.15971,0.0,0.0,0.65904,0,0,43,0.01276,0.75943,0.8439
3,tape_roll,8.02,regrasp,0.06657,0.07573,0.15969,0.0,0.0,0.67207,0,0,40,0.01209,0.75947,0.8439
3,tape_roll,8.03,regrasp,0.06657,0.07571,0.15968,0.0,0.0,0.68003,0,0,40,0.01162,0.75949,0.8439
3,tape_roll,8.04,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68421,0,0,40,0.01125,0.75949,0.8439
3,tape_roll,8.05,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68621,0,0,38,0.01096,0.7595,0.8439
3,tape_roll,8.06,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68782,0,0,40,0.01073,0.7595,0.8439
3,tape_roll,8.07,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68835,0,0,40,0.01055,0.7595,0.8439
3,tape_roll,8.08,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68724,0,0,42,0.0104,0.7595,0.8439
3,tape_roll,8.09,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68742,0,0,64,0.01028,0.7595,0.8439
3,tape_roll,8.1,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68746,0,0,64,0.01018,0.7595,0.8439
3,tape_roll,8.11,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00923,0.7595,0.8439
3,tape_roll,8.12,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00855,0.7595,0.8439
3,tape_roll,8.13,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00807,0.7595,0.8439
3,tape_roll,8.14,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00771,0.7595,0.8439
3,tape_roll,8.15,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00741,0.7595,0.8439
3,tape_roll,8.16,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00718,0.7595,0.8439
3,tape_roll,8.17,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00699,0.7595,0.8439
3,tape_roll,8.18,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00684,0.7595,0.8439
3,tape_roll,8.19,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00672,0.7595,0.8439
3,tape_roll,8.2,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00663,0.7595,0.8439
3,tape_roll,8.21,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00567,0.7595,0.8439
3,tape_roll,8.22,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.005,0.7595,0.8439
3,tape_roll,8.23,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00452,0.7595,0.8439
3,tape_roll,8.24,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00415,0.7595,0.8439
3,tape_roll,8.25,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00386,0.7595,0.8439
3,tape_roll,8.26,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00362,0.7595,0.8439
3,tape_roll,8.27,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00344,0.7595,0.8439
3,tape_roll,8.28,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00329,0.7595,0.8439
3,tape_roll,8.29,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00317,0.7595,0.8439
3,tape_roll,8.3,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00307,0.7595,0.8439
3,tape_roll,8.31,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00211,0.7595,0.8439
3,tape_roll,8.32,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00144,0.7595,0.8439
3,tape_roll,8.33,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00096,0.7595,0.8439
3,tape_roll,8.34,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.00059,0.7595,0.8439
3,tape_roll,8.35,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.0003,0.7595,0.8439
3,tape_roll,8.36,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,7e-05,0.7595,0.8439
3,tape_roll,8.37,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.38,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8439
3,tape_roll,8.39,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.4,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8439
3,tape_roll,8.41,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-6e-05,0.7595,0.8439
3,tape_roll,8.42,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.43,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8439
3,tape_roll,8.44,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0001,0.7595,0.8439
3,tape_roll,8.45,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.8439
3,tape_roll,8.46,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8439
3,tape_roll,8.47,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.8439
3,tape_roll,8.48,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.8439
3,tape_roll,8.49,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.8439
3,tape_roll,8.5,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0001,0.7595,0.8439
3,tape_roll,8.51,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.8439
3,tape_roll,8.52,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8439
3,tape_roll,8.53,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.54,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-3e-05,0.7595,0.8439
3,tape_roll,8.55,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,6e-05,0.7595,0.8439
3,tape_roll,8.56,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,4e-05,0.7595,0.8439
3,tape_roll,8.57,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.00019,0.7595,0.8439
3,tape_roll,8.58,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-7e-05,0.7595,0.8439
3,tape_roll,8.59,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-3e-05,0.7595,0.8439
3,tape_roll,8.6,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8439
3,tape_roll,8.61,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.62,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.63,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.64,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.65,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,7e-05,0.7595,0.8439
3,tape_roll,8.66,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,5e-05,0.7595,0.8439
3,tape_roll,8.67,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.8439
3,tape_roll,8.68,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-9e-05,0.7595,0.8439
3,tape_roll,8.69,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-3e-05,0.7595,0.8439
3,tape_roll,8.7,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8439
3,tape_roll,8.71,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.72,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.73,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,6e-05,0.7595,0.8439
3,tape_roll,8.74,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,4e-05,0.7595,0.8439
3,tape_roll,8.75,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.8439
3,tape_roll,8.76,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.8439
3,tape_roll,8.77,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-9e-05,0.7595,0.8439
3,tape_roll,8.78,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.8439
3,tape_roll,8.79,regrasp,0.06656,0.0757,0.15967,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8439
3,tape_roll,8.8,regrasp,0.06656,0.0757,0.15967,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.81,regrasp,0.06656,0.0757,0.15967,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.82,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.83,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.8439
3,tape_roll,8.84,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.85,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.86,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.87,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.88,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-7e-05,0.7595,0.8439
3,tape_roll,8.89,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8439
3,tape_roll,8.9,regrasp,0.06656,0.0757,0.15968,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8439
3,tape_roll,8.91,lift,0.06735,0.07903,0.15968,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.84711
3,tape_roll,8.92,lift,0.0676,0.08603,0.15965,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.85354
3,tape_roll,8.93,lift,0.06708,0.09169,0.15959,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.8587
3,tape_roll,8.94,lift,0.06702,0.09335,0.15958,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.86042
3,tape_roll,8.95,lift,0.06735,0.09264,0.1596,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.86001
3,tape_roll,8.96,lift,0.06779,0.0911,0.15963,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8588
3,tape_roll,8.97,lift,0.06819,0.08953,0.15965,0.0,0.0,0.68748,0,0,64,-0.00016,0.7595,0.85751
3,tape_roll,8.98,lift,0.06844,0.08846,0.15966,0.0,0.0,0.68748,0,0,64,-6e-05,0.7595,0.85662
3,tape_roll,8.99,lift,0.06854,0.08795,0.15966,0.0,0.0,0.68748,0,0,64,-3e-05,0.7595,0.8562
3,tape_roll,9.0,lift,0.06857,0.08777,0.15966,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.85605
3,tape_roll,9.01,lift,0.0694,0.0909,0.15968,0.0,0.0,0.68748,0,0,64,4e-05,0.7595,0.85908
3,tape_roll,9.02,lift,0.06973,0.09769,0.15965,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.86535
3,tape_roll,9.03,lift,0.06896,0.10393,0.15957,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.87101
3,tape_roll,9.04,lift,0.06856,0.10664,0.15953,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.87362
3,tape_roll,9.05,lift,0.0689,0.10612,0.15955,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.87342
3,tape_roll,9.06,lift,0.06942,0.10452,0.15958,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.87219
3,tape_roll,9.07,lift,0.0699,0.10274,0.15961,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.87075
3,tape_roll,9.08,lift,0.07023,0.10141,0.15963,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.86965
3,tape_roll,9.09,lift,0.07039,0.10072,0.15964,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.86907
3,tape_roll,9.1,lift,0.07044,0.10046,0.15965,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.86886
3,tape_roll,9.11,lift,0.07124,0.10324,0.15967,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.87159
3,tape_roll,9.12,lift,0.0716,0.10955,0.15964,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.87745
3,tape_roll,9.13,lift,0.07086,0.11566,0.15956,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.88301
3,tape_roll,9.14,lift,0.07042,0.11871,0.15952,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.88592
3,tape_roll,9.15,lift,0.07072,0.11862,0.15953,0.0,0.0,0.68748,0,0,64,-9e-05,0.7595,0.8861
3,tape_roll,9.16,lift,0.07121,0.11733,0.15956,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.88514
3,tape_roll,9.17,lift,0.07169,0.11569,0.15959,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.8838
3,tape_roll,9.18,lift,0.07204,0.11434,0.15962,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.88269
3,tape_roll,9.19,lift,0.07221,0.11359,0.15963,0.0,0.0,0.68748,0,0,64,-0.00023,0.7595,0.88207
3,tape_roll,9.2,lift,0.07227,0.1133,0.15963,0.0,0.0,0.68748,0,0,64,-7e-05,0.7595,0.88182
3,tape_roll,9.21,lift,0.07304,0.11574,0.15964,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.88425
3,tape_roll,9.22,lift,0.0734,0.12154,0.15962,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.88969
3,tape_roll,9.23,lift,0.07276,0.12741,0.15955,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.89506
3,tape_roll,9.24,lift,0.07237,0.13061,0.15951,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.89811
3,tape_roll,9.25,lift,0.07262,0.13093,0.15952,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.89863
3,tape_roll,9.26,lift,0.07306,0.12999,0.15955,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.89796
3,tape_roll,9.27,lift,0.07352,0.12853,0.15958,0.0,0.0,0.68748,0,0,64,-0.00018,0.7595,0.89678
3,tape_roll,9.28,lift,0.07386,0.12724,0.1596,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.89571
3,tape_roll,9.29,lift,0.07404,0.12646,0.15961,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.89506
3,tape_roll,9.3,lift,0.0741,0.12615,0.15962,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.8948
3,tape_roll,9.31,lift,0.07483,0.12827,0.15964,0.0,0.0,0.68748,0,0,64,-5e-05,0.7595,0.89695
3,tape_roll,9.32,lift,0.07521,0.13358,0.15962,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.90196
3,tape_roll,9.33,lift,0.07466,0.13919,0.15956,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.90713
3,tape_roll,9.34,lift,0.07434,0.1425,0.15952,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.9103
3,tape_roll,9.35,lift,0.07454,0.14321,0.15952,0.0,0.0,0.68748,0,0,64,-0.00023,0.7595,0.91114
3,tape_roll,9.36,lift,0.07492,0.1426,0.15954,0.0,0.0,0.68748,0,0,64,-7e-05,0.7595,0.91074
3,tape_roll,9.37,lift,0.07536,0.14132,0.15957,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.90971
3,tape_roll,9.38,lift,0.07569,0.1401,0.15959,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.9087
3,tape_roll,9.39,lift,0.07587,0.13931,0.15961,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.90804
3,tape_roll,9.4,lift,0.07593,0.13898,0.15962,0.0,0.0,0.68748,0,0,64,5e-05,0.7595,0.90776
3,tape_roll,9.41,lift,0.07664,0.1408,0.15964,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.90964
3,tape_roll,9.42,lift,0.07704,0.14564,0.15963,0.0,0.0,0.68748,0,0,64,2e-05,0.7595,0.91426
3,tape_roll,9.43,lift,0.0766,0.15099,0.15957,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.91922
3,tape_roll,9.44,lift,0.07634,0.1544,0.15954,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.9225
3,tape_roll,9.45,lift,0.07647,0.15549,0.15953,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.92365
3,tape_roll,9.46,lift,0.07679,0.15517,0.15955,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.92348
3,tape_roll,9.47,lift,0.0772,0.15408,0.15958,0.0,0.0,0.68748,0,0,64,1e-05,0.7595,0.92261
3,tape_roll,9.48,lift,0.07752,0.15293,0.1596,0.0,0.0,0.68748,0,0,64,0.0,0.7595,0.92166
3,tape_roll,9.49,lift,0.07771,0.15214,0.15961,0.0,0.0,0.68748,0,0,64,-0.00013,0.7595,0.921
3,tape_roll,9.5,lift,0.07778,0.15179,0.15961,0.0,0.0,0.68748,0,0,64,-5e-05,0.7595,0.9207
3,tape_roll,9.51,lift,0.07845,0.15332,0.15963,0.0,0.0,0.68748,0,0,64,-3e-05,0.7595,0.92233
3,tape_roll,9.52,lift,0.07888,0.15771,0.15962,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.92657
3,tape_roll,9.53,lift,0.07855,0.16279,0.15957,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.93132
3,tape_roll,9.54,lift,0.07835,0.16633,0.15954,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.9347
3,tape_roll,9.55,lift,0.07842,0.16777,0.15953,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.93615
3,tape_roll,9.56,lift,0.07867,0.16772,0.15955,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.9362
3,tape_roll,9.57,lift,0.07905,0.1668,0.15957,0.0,0.0,0.68748,0,0,64,-0.0,0.7595,0.93548
3,tape_roll,9.58,lift,0.07937,0.16572,0.1596,0.0,0.0,0.68748,0,0,64,7e-05,0.7595,0.93459
3,tape_roll,9.59,lift,0.07955,0.16495,0.15961,0.0,0.0,0.68748,0,0,64,4e-05,0.7595,0.93393
3,tape_roll,9.6,lift,0.07962,0.16458,0.15962,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.93362
3,tape_roll,9.61,lift,0.08028,0.16584,0.15963,0.0,0.0,0.68748,0,0,64,-0.0001,0.7595,0.93502
3,tape_roll,9.62,lift,0.08074,0.1698,0.15962,0.0,0.0,0.68748,0,0,64,-4e-05,0.7595,0.93888
3,tape_roll,9.63,lift,0.08052,0.17461,0.15958,0.0,0.0,0.68748,0,0,64,-2e-05,0.7595,0.94342
3,tape_roll,9.64,lift,0.08037,0.17827,0.15955,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.94692
3,tape_roll,9.65,lift,0.08038,0.18005,0.15954,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.94865
3,tape_roll,9.66,lift,0.08057,0.18024,0.15954,0.0,0.0,0.68748,0,0,64,-1e-05,0.7595,0.9489
3,tape_roll,9.67,lift,0.08091,0.17949,0.15957,0.0,0.0,0.68748,0,0,64,6e-05,0.7595,0.94832
3,tape_roll,9.68,lift,0.08122,0.1785,0.15959,0.0,0.0,0.68748,0,0,64,5e-05,0.7595,0.94749
3,tape_roll,9.69,lift,0.0814,0.17774,0.15961,0.0,0.0,0.68748,0,0,64,3e-05,0.7595,0.94685
